customer_id,company_name,contact_email,industry,company_size,acquisition_date,acquisition_channel,acquisition_cost,geography,seats_tendency,upgrade_tendency,budget_factor,has_trial,trial_start_date,trial_end_date,referred_by_customer_id
42d6ea0f-fc9e-4d82-aa5c-179066d63863,"Parsons, Peters and Schroeder",brandi59@example.com,Education,Small (11-50),2022-02-01,Free Trial,216.400843558447,Latin America,1.5,1.0,1.0,False,,,
9bf12860-9c20-44c2-a45e-7fece942e462,Brock Group,stephanie23@example.com,Manufacturing,Startup (1-10),2023-07-29,Content Marketing,95.41364185121611,Europe,1.2,0.8,0.7,False,,,
4325c35e-9782-412f-a491-8719d858445d,Clark Inc,jennifer57@example.net,Retail,Small (11-50),2024-12-14,Social Media,246.2495503853923,North America,1.5,1.0,1.0,False,,,
781e19da-94fd-4779-9486-05437fdca087,Beard Group,rbishop@example.com,Media,Enterprise (1000+),2024-02-17,Partner,174.57220122712147,Other,5.0,1.2,3.0,False,,,
2388aebb-a5b4-462d-8d63-452e8d420bc9,Anderson PLC,wendy87@example.com,Media,Enterprise (1000+),2022-01-22,Content Marketing,44.14169091103058,Latin America,5.0,1.2,3.0,False,,,
0e5f418d-28a6-474d-9f84-70e4eb717760,Barnes-Flores,jdonaldson@example.net,Technology,Large (201-1000),2024-03-21,Referral,511.83594873222995,Latin America,3.0,1.5,2.0,False,,,
f77225de-e452-4e3a-a0e9-961ad5ce429e,Rivas-Medina,davidblackburn@example.com,Manufacturing,Large (201-1000),2022-11-20,Partner,624.3443995527128,Latin America,3.0,1.5,2.0,False,,,
facdc23f-0931-4d47-b3be-a0d5d4fee2c0,Mitchell-Livingston,joy34@example.org,Retail,Medium (51-200),2022-02-15,Free Trial,90.90082232412092,North America,2.0,1.3,1.5,False,,,fc529adc-65b2-4a84-a806-66cb730ad37a
13afa24d-1702-41be-84c5-663075218cbe,Olson-Smith,ashleypatterson@example.org,Technology,Startup (1-10),2022-11-05,Organic Search,108.83562887051734,North America,1.2,0.8,0.7,False,,,
50795637-13c4-40b5-a8de-588ab86fd169,Arellano-Massey,jonathan52@example.org,Education,Small (11-50),2022-02-13,Referral,186.5486965634285,North America,1.5,1.0,1.0,False,,,
8b9bb878-f147-408d-99da-dfd5839da9fa,Moreno-Powell,xcampbell@example.net,Legal,Startup (1-10),2023-08-25,Partner,193.94321925873626,Asia-Pacific,1.2,0.8,0.7,False,,,
ce1fecd0-7a5c-4af8-9ef3-08cef19a6074,"King, Mcfarland and Miller",ghughes@example.com,Non-profit,Enterprise (1000+),2024-09-13,Social Media,251.34724220284897,Asia-Pacific,5.0,1.2,3.0,False,,,b1cb99a0-d6d6-4828-9fdd-be750b50920f
f6269a58-96c1-4ccb-b3ca-77b5b9aed259,Maldonado-Hawkins,pauljackson@example.com,Consulting,Medium (51-200),2022-01-31,Cold Outreach,741.1207970813314,North America,2.0,1.3,1.5,True,2022-01-28,2022-02-15,
05967564-81be-488a-bef5-d2bcc154fc5a,Burch Inc,katherine95@example.com,Legal,Small (11-50),2022-10-24,Social Media,128.82336699765776,Other,1.5,1.0,1.0,False,,,
4e090f7b-0f5b-42ab-8bcb-4cb348eda26f,Richard-Lewis,sarapaul@example.org,Legal,Small (11-50),2023-04-22,Trade Show,78.3638092734975,Other,1.5,1.0,1.0,False,,,
23ddf844-f59c-4324-9c39-b908a6f73ca6,Smith Group,vle@example.com,Education,Enterprise (1000+),2023-01-29,Free Trial,49.23203933681165,Asia-Pacific,5.0,1.2,3.0,False,,,
593c2876-87af-4669-b6aa-8beee1147246,"Mclaughlin, Lucero and Adams",williamsdiana@example.net,Legal,Startup (1-10),2022-10-18,Content Marketing,82.70300752427643,Latin America,1.2,0.8,0.7,True,2022-10-14,2022-10-24,
13b86a49-4a28-4490-9628-2bd302a4476f,"Mullins, Tucker and Jones",amandadelacruz@example.org,Real Estate,Medium (51-200),2022-02-14,Free Trial,144.53163655717336,Europe,2.0,1.3,1.5,False,,,
775819c7-a23b-4c70-992f-4472f67ced06,Padilla-Bennett,jonessteven@example.com,Retail,Startup (1-10),2023-08-02,Webinar,623.6855348696222,North America,1.2,0.8,0.7,False,,,d3d19057-1e4b-4450-a51f-9e48b25a913c
eef1e619-6a04-40ae-a54b-c0ab759b6819,Dixon Inc,savagekenneth@example.org,Manufacturing,Small (11-50),2024-07-22,Webinar,98.0925048773341,Europe,1.5,1.0,1.0,True,2024-07-19,2024-08-01,
90b39336-942d-41a8-9fce-d5cbc4adf51a,"Casey, Gray and Hicks",joshuasmith@example.com,Legal,Enterprise (1000+),2023-12-24,Organic Search,177.51060636710235,Other,5.0,1.2,3.0,False,,,17f465b9-24fd-4d4d-a7cd-de961659ca15
c19d6685-e708-4b49-9bd0-e2e345a94654,"Baker, Lewis and Johnson",oduffy@example.com,Finance,Enterprise (1000+),2022-05-15,Paid Search,146.4760132752156,Latin America,5.0,1.2,3.0,False,,,2081feea-fe48-4507-a364-2e4b585cb0c8
5607b0c6-c420-4cb7-b54b-f3747f72d535,Nixon-Johnson,dylan61@example.org,Media,Large (201-1000),2022-03-07,Webinar,384.0276744067466,North America,3.0,1.5,2.0,False,,,
43d48a98-0920-487c-afeb-7e0101f9c14d,Le Inc,qshelton@example.com,Consulting,Small (11-50),2023-07-02,Paid Search,1120.5175331137693,Other,1.5,1.0,1.0,True,2023-06-29,2023-07-20,893982fe-4f06-4b92-a2d8-9134cb6e3b53
3e0160e8-339d-4773-9eb0-96329e49aea3,Davis LLC,barkerjohn@example.com,Finance,Enterprise (1000+),2023-08-14,Direct,97.0576354226719,North America,5.0,1.2,3.0,False,,,
47a020ab-c4a1-4eef-8197-fbd00113ef1b,Ross PLC,suzannebecker@example.org,Technology,Large (201-1000),2023-02-28,Referral,100.3283639368355,Other,3.0,1.5,2.0,False,,,
2af2a66a-8092-444a-8da0-9b1b44d9b397,Howard LLC,annamurphy@example.org,Technology,Large (201-1000),2024-09-19,Paid Search,342.17718977574077,North America,3.0,1.5,2.0,False,,,
c1a5c2d5-25d4-47df-8e3a-924aa768d637,"Campbell, Brown and Stein",hessdavid@example.org,Finance,Large (201-1000),2022-02-11,Content Marketing,256.0859657192688,Latin America,3.0,1.5,2.0,True,2022-02-08,2022-03-09,
f64219c7-ad09-409e-995b-75c9d227ebfc,"Chambers, Thomas and Mueller",vhuang@example.org,Legal,Large (201-1000),2022-11-05,Paid Search,650.2558238341876,Latin America,3.0,1.5,2.0,False,,,
7ed8ff48-032d-49cb-9c9b-a7f3e2b60978,"Bradley, Shaw and Williams",johnsonrobert@example.org,Consulting,Enterprise (1000+),2023-09-22,Webinar,236.78263023250318,Europe,5.0,1.2,3.0,False,,,
8fa3f5cd-ff07-47c6-8f38-4635efd1791d,Myers-Parker,donna10@example.com,Marketing,Startup (1-10),2024-01-17,Paid Search,111.33752211300629,Europe,1.2,0.8,0.7,False,,,
90162b69-f775-4007-8249-ca8d3fc939b7,Martinez-Contreras,austin08@example.org,Marketing,Large (201-1000),2024-03-05,Social Media,238.0602670592178,Europe,3.0,1.5,2.0,False,,,
ec565720-e6f6-4f36-bb8e-40b395df55a1,"Wolf, Thompson and Stephens",rconrad@example.net,Real Estate,Medium (51-200),2022-03-08,Paid Search,360.30931269078485,Europe,2.0,1.3,1.5,True,2022-03-01,2022-03-23,
9b433ac4-4b5a-45d2-82dc-5ed648f37fb4,Perez-Cabrera,thompsonjohn@example.com,Education,Small (11-50),2023-11-07,Webinar,286.11268735772035,North America,1.5,1.0,1.0,False,,,
f5623438-b84e-436f-91c0-7493d1fc6bf2,Pierce and Sons,weaverdavid@example.net,Non-profit,Small (11-50),2022-05-30,Referral,222.69858599812338,North America,1.5,1.0,1.0,False,,,
cd536eee-4fff-4ff3-8d71-c7af287dd7ba,"Owens, Spencer and Mercado",snowmark@example.net,Consulting,Small (11-50),2024-09-20,Cold Outreach,348.3959957548438,Other,1.5,1.0,1.0,False,,,
2d027fdc-ccec-40ec-be9d-a0e2aabcc80f,"Ellis, Gregory and Harris",ann11@example.com,Non-profit,Large (201-1000),2023-11-30,Free Trial,378.2050361947221,Asia-Pacific,3.0,1.5,2.0,False,,,8e9bf630-9e72-431d-9429-74e0e1346bd0
31afe924-aa2f-4622-a206-0f647687d0b6,"Schaefer, Jones and Ellis",davidlarsen@example.net,Consulting,Enterprise (1000+),2023-08-14,Organic Search,448.4186097179607,Other,5.0,1.2,3.0,False,,,
89f35102-b640-4a44-ad2d-7345070f9c13,Daniels Group,ujennings@example.org,Marketing,Startup (1-10),2023-04-13,Social Media,249.37752429315523,Latin America,1.2,0.8,0.7,False,,,7af46d1f-7d9b-4be1-ae91-942b8795058d
fe895305-655f-4590-9278-2e7d15812e82,"Hunt, Dudley and Fowler",billyvelasquez@example.org,Marketing,Small (11-50),2023-04-18,Direct,129.84033921266013,Latin America,1.5,1.0,1.0,False,,,
e828aec9-8133-46d6-841c-022f82d30f54,Barber-Obrien,davidwilkinson@example.org,Marketing,Large (201-1000),2022-05-12,Referral,166.89601422171665,Latin America,3.0,1.5,2.0,True,2022-05-06,2022-05-26,
1f768026-9cc1-4839-8425-f70b23ef3daa,Davis-Campbell,laurenclayton@example.com,Finance,Large (201-1000),2024-11-15,Content Marketing,389.6337413813689,Other,3.0,1.5,2.0,False,,,
51df969f-01e8-4ce3-b4f4-308dc19f94d0,Ellis Group,gillryan@example.com,Non-profit,Large (201-1000),2022-01-29,Cold Outreach,77.20401498145696,North America,3.0,1.5,2.0,False,,,
bbb7530a-04c7-4437-a0b1-ae4c9cc7eaf0,Alvarez-Collins,shawnaking@example.com,Real Estate,Enterprise (1000+),2022-03-26,Cold Outreach,199.32539639996742,Europe,5.0,1.2,3.0,True,2022-03-23,2022-04-20,
70aa991f-733f-4f4d-9639-00d9fe87199e,Ford-Lee,scottshirley@example.com,Finance,Large (201-1000),2023-07-26,Social Media,108.34590684789052,Latin America,3.0,1.5,2.0,False,,,76115d45-65bd-4ba9-90c1-beeb20b0b1a9
aadd3977-4337-4c97-87ba-2c9f399afde0,"Ward, Marsh and Larson",acoleman@example.com,Healthcare,Large (201-1000),2022-05-08,Webinar,151.86559076241178,Europe,3.0,1.5,2.0,True,2022-05-03,2022-05-23,
362dafa4-a5a0-4606-94b7-2f568b3f6455,"Harrison, Watkins and Hill",amydavis@example.com,Technology,Medium (51-200),2023-03-05,Free Trial,412.71673669754017,Other,2.0,1.3,1.5,False,,,b4455b26-6c5b-4cbb-9f2d-2d90ed3d1b42
6de42dc7-9b15-4f3a-8d9b-88070a6244b1,Morgan-Young,caleb73@example.net,Marketing,Startup (1-10),2022-10-01,Organic Search,172.92867987092328,Europe,1.2,0.8,0.7,True,2022-09-30,2022-10-11,e17d1323-4082-474c-bb4a-ab282b604af9
8c42203b-3b8b-4d44-8e91-0371d8b865b7,Thompson-Glover,jrogers@example.com,Legal,Small (11-50),2023-12-21,Free Trial,154.03028493859736,Asia-Pacific,1.5,1.0,1.0,True,2023-12-15,2024-01-01,6b30fa86-9c7b-4168-8d14-0d5b8194c0e4
de25598c-8e98-4fee-b14a-9bbf7001a523,Shepherd-Carter,wmason@example.com,Retail,Startup (1-10),2024-10-15,Organic Search,50.004604301378826,Latin America,1.2,0.8,0.7,False,,,72b261b5-6e91-4907-8fc8-55011564f3cd
52810361-bd4e-48ed-a4d4-627a08a1ee03,Rogers-Long,ujohnston@example.net,Education,Enterprise (1000+),2023-03-27,Referral,269.61711307517527,Other,5.0,1.2,3.0,True,2023-03-23,2023-04-14,
e4fe7dc7-50b5-42a0-9baa-31f74bf16176,Nelson-Cook,duranhayden@example.com,Legal,Startup (1-10),2023-05-25,Free Trial,248.7348189707091,Other,1.2,0.8,0.7,False,,,
2640ccd7-5517-4997-ab16-0b3f1c1e67e7,Blevins-Wu,jeffreycarson@example.org,Technology,Medium (51-200),2023-03-06,Referral,837.6528702166854,Europe,2.0,1.3,1.5,False,,,
eccc01fc-1679-4b3a-9f16-0f5a57cb14b9,"Bailey, Osborne and Morrison",norrislaura@example.org,Marketing,Startup (1-10),2023-01-28,Paid Search,116.02171966114734,Latin America,1.2,0.8,0.7,False,,,
d7f3c07f-cdf8-48e9-93bc-a715f97aebd9,"Baldwin, Ford and Walker",david10@example.org,Media,Medium (51-200),2022-10-14,Content Marketing,176.85324460469167,Asia-Pacific,2.0,1.3,1.5,False,,,
b1f15b94-8c3d-469f-9f9a-b26d492dac2b,"Monroe, Horne and Green",nfarley@example.com,Marketing,Large (201-1000),2023-12-28,Referral,181.182887076924,North America,3.0,1.5,2.0,False,,,7b974303-cfb6-4e44-936c-3541540087e6
b42eed38-4d27-48c0-b36a-37a77d1d4542,Holmes and Sons,morrismargaret@example.net,Education,Enterprise (1000+),2022-03-30,Trade Show,524.246830409154,Latin America,5.0,1.2,3.0,False,,,
b71d78a6-8955-45c9-9b40-5dd6f71985e3,Baker LLC,jessica41@example.org,Media,Medium (51-200),2024-03-05,Content Marketing,137.51920417624166,Asia-Pacific,2.0,1.3,1.5,False,,,
f065757f-9813-4c1c-9e65-dca0880bcb9d,"Benitez, Ellis and Mason",keithsmith@example.org,Non-profit,Medium (51-200),2024-02-03,Direct,185.53011624895714,Latin America,2.0,1.3,1.5,False,,,
b1cb99a0-d6d6-4828-9fdd-be750b50920f,"Martin, Chaney and Horn",sanderskyle@example.org,Media,Enterprise (1000+),2022-01-03,Cold Outreach,241.36666474697276,Other,5.0,1.2,3.0,False,,,
8ed1f3fd-9bbd-478e-a8e9-a6e3aadc3ec6,Benitez and Sons,gibbsjulie@example.org,Technology,Startup (1-10),2024-01-21,Webinar,172.30864192170017,Europe,1.2,0.8,0.7,False,,,
23a46133-2072-4726-84bb-da80a7551d20,"Burke, Davis and Cohen",mackcharles@example.com,Finance,Medium (51-200),2023-01-20,Cold Outreach,103.84019266530903,Latin America,2.0,1.3,1.5,True,2023-01-16,2023-02-12,935d4bf1-1b65-4544-8d8e-0969119c0c0f
9ef3327f-def7-42b3-9464-6d78cf493b18,"Brown, Roman and Webb",spencerangela@example.com,Consulting,Startup (1-10),2023-10-15,Trade Show,173.34294864464064,Europe,1.2,0.8,0.7,False,,,
0bd3c00c-f932-4c20-90f9-16c4f82cc543,"Branch, Woods and Taylor",briansmith@example.com,Marketing,Small (11-50),2023-05-02,Free Trial,350.34045136584547,Other,1.5,1.0,1.0,False,,,
83503001-97a4-443c-be50-f6242d57d104,"Perry, Williams and Reid",curtispaul@example.net,Finance,Small (11-50),2024-10-13,Content Marketing,65.28666215187269,Europe,1.5,1.0,1.0,False,,,
be4df9e0-6ef3-46d1-9720-6971285a89e1,"Roberts, Riddle and York",gregory26@example.org,Finance,Enterprise (1000+),2022-06-26,Direct,165.07100906906965,Other,5.0,1.2,3.0,True,2022-06-20,2022-06-30,
10f624cf-f0da-4778-aa0b-ce9cba94c2b7,Morgan-Kennedy,kaylahale@example.org,Consulting,Medium (51-200),2022-05-15,Organic Search,84.76674840624462,Other,2.0,1.3,1.5,True,2022-05-14,2022-06-07,
5cef4b9c-8ae6-442d-b433-148783bd605d,"Shaw, Davis and Myers",solomonjeffery@example.org,Legal,Medium (51-200),2022-08-20,Free Trial,386.0771821139615,Latin America,2.0,1.3,1.5,False,,,
ecd9eaf9-06f0-4f90-a171-620cdb1bfbcd,Deleon-Marshall,perezbrooke@example.net,Technology,Startup (1-10),2024-11-26,Webinar,43.87964197427053,North America,1.2,0.8,0.7,False,,,
85045594-f606-4e42-9b6d-80d6481db8c5,Watson Inc,mark89@example.net,Retail,Large (201-1000),2023-09-29,Free Trial,94.90368376368885,Asia-Pacific,3.0,1.5,2.0,False,,,
265cad8b-deaa-4c53-8872-bb2f7716cc2b,Lee Inc,kimberlywilliams@example.com,Real Estate,Enterprise (1000+),2023-11-09,Free Trial,200.69161979580136,North America,5.0,1.2,3.0,False,,,
9ec8ec47-7039-4b9e-93ec-0fa8a55b0304,Moore PLC,william24@example.net,Media,Enterprise (1000+),2023-08-15,Cold Outreach,519.2675305036959,North America,5.0,1.2,3.0,False,,,
c1e27e88-621d-4fd2-8ce9-ece3ae71e1d9,Orr-Williams,hortonrebecca@example.com,Real Estate,Enterprise (1000+),2023-11-26,Partner,140.8083563643695,Europe,5.0,1.2,3.0,False,,,
b363dcb4-884a-4c62-8294-7ac2c70209e4,"Johnson, Martin and Gray",baldwinjulia@example.org,Technology,Medium (51-200),2024-08-26,Cold Outreach,95.18671451504481,Asia-Pacific,2.0,1.3,1.5,False,,,
6fbb57e9-8dec-43d6-97ae-a27f74d9dce5,Hughes PLC,jenningsmichelle@example.org,Retail,Enterprise (1000+),2023-01-29,Free Trial,668.4259737474478,Europe,5.0,1.2,3.0,False,,,
26add237-1689-4923-b852-32836e1d0f80,Brown-Jackson,youngjeffrey@example.com,Non-profit,Small (11-50),2024-11-28,Cold Outreach,46.59945657891841,Europe,1.5,1.0,1.0,False,,,70101565-d2e1-4963-b4c1-0b0f8796817d
6a1e1309-7396-40e7-851f-f157087f862c,Graham-Estrada,ahartman@example.com,Finance,Large (201-1000),2024-03-15,Paid Search,25.558124097615565,North America,3.0,1.5,2.0,False,,,
98988b9a-0fcb-41d0-a156-09f3ab91528c,Scott-Moore,colleenbrown@example.net,Consulting,Small (11-50),2024-02-24,Partner,211.03237548911898,Latin America,1.5,1.0,1.0,False,,,
9e8d64f2-a3f5-40aa-a023-6deb863a510e,Cole Group,william33@example.net,Manufacturing,Large (201-1000),2023-06-22,Paid Search,99.32095942371143,North America,3.0,1.5,2.0,False,,,
863bdcec-bb14-454d-b1b5-d608075d232d,"Bullock, Wilson and Davis",jeremyalexander@example.com,Non-profit,Small (11-50),2024-07-21,Referral,65.56314645854462,Europe,1.5,1.0,1.0,False,,,
6bcbeb9f-4256-4f13-85a2-754b01bfe085,Skinner-Perry,paulgomez@example.net,Finance,Enterprise (1000+),2024-01-06,Content Marketing,261.5656118682958,Latin America,5.0,1.2,3.0,True,2024-01-01,2024-01-25,
149803cd-08c8-43ad-bdda-d969eeefbf86,Fowler LLC,campbelljacqueline@example.com,Media,Enterprise (1000+),2024-08-26,Organic Search,180.37546066443562,Europe,5.0,1.2,3.0,True,2024-08-22,2024-09-08,
911e8b49-c6f0-4fa5-a21b-5abadad9e862,Huber and Sons,megangriffin@example.com,Consulting,Large (201-1000),2022-03-15,Cold Outreach,94.51297204633903,North America,3.0,1.5,2.0,False,,,e90f6f2a-bcc9-4422-a9a2-010910aa900f
c91e5221-2065-4210-abe2-80452e2a704e,Harris Ltd,jessecurry@example.com,Retail,Large (201-1000),2023-06-17,Referral,53.290414851187045,Asia-Pacific,3.0,1.5,2.0,False,,,
b6b3788e-71e3-4b3f-8038-c31d210dc3dd,Anderson-Washington,daledaniels@example.org,Real Estate,Startup (1-10),2024-07-11,Partner,298.2600815113314,Other,1.2,0.8,0.7,False,,,
94304cc4-49cd-4b0e-b30e-f74ef95037a3,"Calhoun, Parker and Olsen",michaelmolina@example.com,Non-profit,Small (11-50),2022-11-21,Organic Search,249.67521727669998,Other,1.5,1.0,1.0,True,2022-11-15,2022-12-11,
978239b3-60cd-4ed2-af1f-c6660870e69e,Williams LLC,ricky45@example.org,Non-profit,Large (201-1000),2023-11-28,Free Trial,137.09297002240936,Asia-Pacific,3.0,1.5,2.0,False,,,
e847f1c4-fa9c-4f3d-95df-5164b2cfa82b,Brown Ltd,patricianash@example.net,Media,Large (201-1000),2022-12-31,Organic Search,650.2192390318369,Latin America,3.0,1.5,2.0,True,2022-12-28,2023-01-11,
e82828e9-50bd-4fe8-bfc7-5daa7023809f,"Richards, Jackson and Ashley",williamsmadison@example.com,Media,Large (201-1000),2023-10-19,Social Media,63.050260052036116,Other,3.0,1.5,2.0,False,,,
0d231f13-b171-4aa4-983a-82023d484346,Smith-Moody,kaylatucker@example.net,Non-profit,Startup (1-10),2024-02-24,Content Marketing,43.79763687319881,Asia-Pacific,1.2,0.8,0.7,False,,,cafd9454-9828-4a9a-bf9b-b96390330c11
9b571162-5df2-49af-a67a-cda2d0ea4b37,Jennings-Hudson,riggsemily@example.org,Media,Large (201-1000),2023-08-28,Referral,85.32551615827431,Asia-Pacific,3.0,1.5,2.0,False,,,
5d4a8ceb-49b6-46e1-b466-114e72c972ec,"Crawford, Reyes and Moran",brianna96@example.com,Finance,Small (11-50),2022-10-23,Cold Outreach,143.09821131172143,Other,1.5,1.0,1.0,True,2022-10-22,2022-11-09,
52307680-2139-442e-b8af-61bdf5c91ec0,"Schroeder, Owens and Brown",mcdonaldalicia@example.org,Non-profit,Enterprise (1000+),2023-12-19,Direct,180.30891231383603,Europe,5.0,1.2,3.0,True,2023-12-13,2024-01-07,f13f6af1-cac0-4058-a3df-54a74111852a
b65700ea-e082-4812-9b70-2a6cc44d38f9,Lyons Inc,noahtaylor@example.net,Non-profit,Startup (1-10),2022-02-19,Webinar,122.36533922561426,North America,1.2,0.8,0.7,False,,,
5ed1e528-e2b4-48d3-b737-f983bf0b1a7a,Farmer-Bennett,daniellegutierrez@example.com,Finance,Medium (51-200),2022-10-12,Paid Search,196.69303533359445,Asia-Pacific,2.0,1.3,1.5,True,2022-10-07,2022-11-04,8482a90b-e91b-4243-89a1-ad2ddd5cf34a
f05118d5-dc1c-4a21-86ea-96de51b3be6b,Lee-Lucas,angel42@example.com,Real Estate,Startup (1-10),2022-02-03,Social Media,54.53095165003248,Europe,1.2,0.8,0.7,False,,,
f1a1f96d-4ed5-4b56-a593-5c9a4c35f487,Beard Ltd,tanya92@example.com,Marketing,Small (11-50),2022-10-12,Paid Search,471.0723460887198,Europe,1.5,1.0,1.0,True,2022-10-07,2022-11-04,05824a2d-2daa-4def-919d-db34572e27f2
30b28500-2025-4734-b7c0-c0130de70325,Wall-Moore,ricardo46@example.net,Media,Enterprise (1000+),2023-03-15,Paid Search,138.9729148967821,Latin America,5.0,1.2,3.0,True,2023-03-10,2023-04-03,
88a6e9f9-a3d2-458f-b9b3-4f2b9a321eaf,"Mclaughlin, Rodriguez and Smith",randallrichard@example.org,Consulting,Enterprise (1000+),2022-02-11,Partner,362.79453882341363,Asia-Pacific,5.0,1.2,3.0,False,,,14317f60-9f1c-4faf-9199-0c9ef60acb25
675d26dc-7eef-4ab8-a741-a5847f4e3c06,"Decker, Brown and Lopez",foxbarbara@example.com,Manufacturing,Large (201-1000),2022-10-07,Content Marketing,195.2303760928891,Other,3.0,1.5,2.0,False,,,2cb817c1-00df-45ff-93b2-7f92cb31e1c3
e95197cf-0832-4611-a7a5-3165106f0a15,Farmer-White,dgraham@example.org,Healthcare,Small (11-50),2022-08-31,Content Marketing,213.87731908286744,Other,1.5,1.0,1.0,False,,,
6416b626-2c5d-44af-a41e-bb4520b40029,Holt-Hall,brandon57@example.org,Media,Enterprise (1000+),2023-09-16,Cold Outreach,234.1153222735846,North America,5.0,1.2,3.0,False,,,28afccd2-edc5-4907-a192-3c040e6bed38
660efb1f-9b9f-4d5b-9664-414358ad5fea,Martin-Wilson,gonzalezcatherine@example.net,Finance,Startup (1-10),2024-03-18,Free Trial,212.335346498524,Asia-Pacific,1.2,0.8,0.7,True,2024-03-16,2024-03-28,
daa7b154-8715-49f2-904d-29b9498b991c,Franklin PLC,johnfrank@example.net,Retail,Startup (1-10),2024-06-30,Referral,248.185936176126,Other,1.2,0.8,0.7,False,,,
a4dfaf56-3748-46a4-8d9b-a7553154d70e,Klein-Maddox,rodriguezchelsea@example.org,Finance,Medium (51-200),2023-01-22,Cold Outreach,429.8008767488548,Europe,2.0,1.3,1.5,False,,,
482734c6-0750-4a33-9bc8-df55748720b8,Beck Inc,vchandler@example.org,Retail,Enterprise (1000+),2022-01-23,Content Marketing,173.6804186025016,Other,5.0,1.2,3.0,False,,,
82ada854-f64c-4658-b28e-9016545dc43a,"Harris, Mills and Parker",noah64@example.com,Consulting,Medium (51-200),2022-09-28,Webinar,261.7010982354379,Europe,2.0,1.3,1.5,False,,,
55ed1283-3486-45f3-bab7-8a3aeb1d2ec4,Ferguson Group,johnny55@example.org,Legal,Enterprise (1000+),2024-10-11,Social Media,138.13223411312103,Asia-Pacific,5.0,1.2,3.0,True,2024-10-07,2024-10-28,
5fcd683d-9277-4090-85e4-f50b20338b86,Fleming-Miller,jessicapatel@example.net,Non-profit,Enterprise (1000+),2022-03-05,Trade Show,469.69980240975895,Other,5.0,1.2,3.0,False,,,
3aa9baa5-01a5-4d50-a3ce-387318a30d1c,"Roberts, Miller and Wiley",boltonterri@example.com,Education,Large (201-1000),2023-11-08,Trade Show,86.39122933687365,Latin America,3.0,1.5,2.0,False,,,cc19dd9a-1e9f-4b80-b33d-8cbadedbd4db
e5c1593b-d720-451a-a235-bd86654e3067,Nielsen-James,gregory27@example.net,Technology,Startup (1-10),2022-01-17,Paid Search,626.8782519929913,Other,1.2,0.8,0.7,False,,,1f0ad1bc-8996-4004-94fc-471fdb8d528c
6d5dfed7-347b-450e-8329-e392e161fcc1,Robinson and Sons,ronaldwarren@example.com,Legal,Startup (1-10),2023-07-09,Referral,143.72095965602273,Other,1.2,0.8,0.7,True,2023-07-02,2023-07-19,
31b9a44d-a13f-4a4a-a3ef-c185a2d44406,Thomas-Murphy,john87@example.com,Manufacturing,Enterprise (1000+),2022-04-22,Paid Search,47.246563366268894,Other,5.0,1.2,3.0,True,2022-04-15,2022-05-15,
8482a90b-e91b-4243-89a1-ad2ddd5cf34a,"Palmer, Murray and Casey",maria53@example.org,Education,Large (201-1000),2022-03-16,Social Media,164.4297672005813,Asia-Pacific,3.0,1.5,2.0,False,,,
9e6f5fde-d111-45fe-a899-7036725e2d7c,Brown Ltd,kking@example.com,Finance,Medium (51-200),2024-05-07,Content Marketing,86.06980680394122,North America,2.0,1.3,1.5,True,2024-05-06,2024-05-18,
ef358e76-8c9e-4229-82d5-57ab84eeef1b,Bryant LLC,xhutchinson@example.com,Media,Startup (1-10),2024-06-17,Webinar,290.76484252441963,Europe,1.2,0.8,0.7,False,,,
ca535a48-3ffc-44f1-b97b-0853e3529d86,Lee-Villanueva,ghall@example.net,Healthcare,Medium (51-200),2024-07-05,Trade Show,88.0496461819884,North America,2.0,1.3,1.5,False,,,
433a05f2-bf8e-4e33-ba59-d898e3052b60,Knox Ltd,wayne40@example.org,Education,Startup (1-10),2022-09-19,Trade Show,103.8609778477499,Asia-Pacific,1.2,0.8,0.7,True,2022-09-14,2022-09-23,
303d2dc1-90d8-4d90-8583-e1e331a6bf37,Rice and Sons,heathermoore@example.com,Non-profit,Small (11-50),2023-08-04,Cold Outreach,32.732465536748045,Latin America,1.5,1.0,1.0,False,,,af903050-eddb-4c14-a8d8-04016c2a8c91
585a201e-4d33-4de7-a50c-d16ba7f7c821,Brown-Taylor,burnsmegan@example.com,Healthcare,Large (201-1000),2022-10-23,Trade Show,103.3534786617235,Latin America,3.0,1.5,2.0,False,,,
433ed45e-a850-4282-ade8-644366ec477d,Smith-Stewart,amendoza@example.com,Manufacturing,Small (11-50),2023-10-12,Cold Outreach,21.346686716243077,Other,1.5,1.0,1.0,True,2023-10-05,2023-10-28,
77065211-e1fc-4aed-a755-b3baeec815dc,Carr PLC,christopher36@example.com,Finance,Startup (1-10),2024-04-17,Paid Search,41.799222597482924,Latin America,1.2,0.8,0.7,False,,,
b2390773-3088-4a17-8093-1c10d754f9cd,"Adams, Ramirez and Cannon",allencoleman@example.com,Healthcare,Large (201-1000),2024-02-11,Direct,272.6889381662869,Latin America,3.0,1.5,2.0,False,,,
137277bc-c68e-438f-ae98-f6fbf89f46f5,Mosley Ltd,dfranklin@example.com,Consulting,Startup (1-10),2024-12-03,Free Trial,278.2834300629141,Europe,1.2,0.8,0.7,True,2024-11-30,2024-12-07,
