subscription_id,customer_id,plan_name,billing_frequency,monthly_price,seats,start_date,end_date,subscription_type,churn_reason,add_ons
50546eb6-f600-486d-979a-a6189d06711d,be124fc4-bada-4505-b98c-3cdb62a1b374,training_package,monthly,500.0,1,2023-03-15,2024-03-14,addon,,[]
f9125609-2eed-4ef3-a0e1-1da15a69fcf6,e25a4181-4f1a-4a01-9149-940f746cff3f,advanced_reporting,monthly,50.0,1,2022-07-26,2023-07-26,addon,,[]
f06240d5-ea6f-4e0b-b474-efd5b5023aae,1af30860-274b-46ac-8479-d91ae81afcea,api_premium,monthly,100.0,1,2023-05-05,2024-05-04,addon,,[]
f7e5f948-4c45-4837-a3c9-6fcd9e181d76,1af30860-274b-46ac-8479-d91ae81afcea,data_export,monthly,25.0,1,2023-03-18,2024-03-17,addon,,[]
48419dc1-3aae-46d8-9489-77d8671feb93,b9ffdaf8-bdda-4233-aee5-b8e3ee3fa50a,data_export,monthly,25.0,1,2023-05-15,2022-11-16,addon,,[]
ebec5b6e-4d34-4cd8-9d01-638b823f3794,32331c62-cea5-46ed-b641-49cd9a510c47,advanced_reporting,annual,50.0,1,2024-04-29,2025-04-29,addon,,[]
94c1decf-681e-4e65-a31e-b72a1e4967a4,32331c62-cea5-46ed-b641-49cd9a510c47,api_premium,annual,100.0,1,2024-06-25,2025-06-25,addon,,[]
a6584927-7510-4f69-a3d0-1d975c61bc2f,aba0a3a9-1373-48ed-9dfb-fd4376965462,custom_integrations,monthly,200.0,1,2022-03-27,2022-02-09,addon,,[]
89138c2b-697e-46cd-9942-b99dfd979c02,cee93a42-81b0-4642-a827-9970928067e5,data_export,monthly,25.0,1,2022-12-04,2023-12-04,addon,,[]
974cc5c6-c189-4375-9aff-e0daf0f91f46,cee93a42-81b0-4642-a827-9970928067e5,priority_support,monthly,75.0,1,2022-09-28,2023-09-28,addon,,[]
b55afd95-e6cf-4b9e-a692-17a6f12039ff,a4fc12b4-e249-4979-a0e8-14b8c44ade89,api_premium,monthly,100.0,1,2024-08-01,2025-08-01,addon,,[]
f3d77342-acb6-412a-9ebb-efc1bfc06788,a4fc12b4-e249-4979-a0e8-14b8c44ade89,data_export,monthly,25.0,1,2024-10-03,2025-10-03,addon,,[]
ec57b3af-8f6a-4186-98ba-73d43ed181f6,047710e7-a790-4ed9-bd10-8555ca38ab61,data_export,annual,25.0,1,2023-08-07,2024-08-06,addon,,[]
69086b07-56da-45a6-8aae-2962b9d10c30,85de8494-7c21-4533-80e1-3678726a0d9b,api_premium,annual,100.0,1,2022-10-29,2023-10-29,addon,,[]
125587a2-e590-4cb2-b9d1-ed8ede3dcec8,85de8494-7c21-4533-80e1-3678726a0d9b,data_export,annual,25.0,1,2022-10-18,2023-10-18,addon,,[]
277dcb09-9e66-4464-b247-5de0a2cc97cb,18d48ba3-c73c-4f29-a4f5-703656361498,data_export,annual,25.0,1,2023-07-04,2023-05-13,addon,,[]
426ae850-142b-4340-b70a-4c69b9864490,57b55301-b13d-4563-9bf1-d93d1287337a,advanced_reporting,annual,50.0,1,2025-04-29,2025-11-16,addon,,[]
9ceb0d7b-1491-45a6-896e-f69bf5a889a0,57b55301-b13d-4563-9bf1-d93d1287337a,data_export,annual,25.0,1,2025-01-12,2025-11-16,addon,,[]
07a30bfb-12b0-41e5-a4bb-ae446e464fd6,57b55301-b13d-4563-9bf1-d93d1287337a,custom_integrations,annual,200.0,1,2025-05-20,2025-11-16,addon,,[]
6811700f-17c3-4125-95aa-c26b2db3a777,d81ebe21-2a37-4329-94e5-2b49d61c8ab8,advanced_reporting,monthly,50.0,1,2024-09-04,2025-09-04,addon,,[]
f1dff537-62df-4080-a480-30907e52be1a,d81ebe21-2a37-4329-94e5-2b49d61c8ab8,api_premium,monthly,100.0,1,2024-12-25,2025-09-12,addon,,[]
5f79c441-4cb0-4f08-87a5-24fe138eb96f,d81ebe21-2a37-4329-94e5-2b49d61c8ab8,data_export,monthly,25.0,1,2024-10-06,2025-09-12,addon,,[]
c4e889b2-dd1d-4280-8332-d5bbf90fe6e8,d81ebe21-2a37-4329-94e5-2b49d61c8ab8,priority_support,monthly,75.0,1,2024-09-06,2025-09-06,addon,,[]
9e62d380-d28c-4567-b303-a7f412825ac3,c3dbac8d-8cb5-442d-b77a-289ad8baa6c9,data_export,annual,25.0,1,2025-01-06,2026-01-06,addon,,[]
cc2873c4-d25d-4cba-a15b-40d285af384c,c3dbac8d-8cb5-442d-b77a-289ad8baa6c9,training_package,annual,500.0,1,2024-12-17,2025-12-17,addon,,[]
569402fd-f6e2-4366-afb4-a10776f7efa0,e8895327-5a81-4f7b-8c6b-6f6fc04be34a,api_premium,annual,100.0,1,2024-10-23,2025-10-23,addon,,[]
330530bf-00b5-4c66-96c7-e2a588cdf527,77c6c020-abeb-4c25-bd13-c79108a14b71,advanced_reporting,annual,50.0,1,2025-05-21,2025-06-24,addon,,[]
f13e6259-865e-48e5-9d24-9544e2d640ed,8062b809-bae6-4a10-9ef2-250d604f137b,advanced_reporting,annual,50.0,1,2022-11-29,2023-11-29,addon,,[]
ca60092e-12a6-4180-a7d0-ed180c7eaa5e,8062b809-bae6-4a10-9ef2-250d604f137b,priority_support,annual,75.0,1,2022-07-17,2023-07-17,addon,,[]
d901bc2b-7b46-485b-8c15-da2fd0d90bf8,876fae00-a36e-4fa1-8654-b1b9da3909e8,priority_support,annual,75.0,1,2023-02-23,2023-04-12,addon,,[]
d989c58e-e5d1-416c-bc13-31eb0acd8975,72b261b5-6e91-4907-8fc8-55011564f3cd,data_export,annual,25.0,1,2024-09-10,2025-09-10,addon,,[]
9b071050-ea6b-40dd-af2e-67a489faffb6,72b261b5-6e91-4907-8fc8-55011564f3cd,custom_integrations,annual,200.0,1,2024-09-13,2025-09-13,addon,,[]
2c799c41-2de9-45c5-9f77-7ed19dc78398,c4f10b3c-642d-4222-8209-c8bc92086cee,api_premium,annual,100.0,1,2022-11-25,2023-11-25,addon,,[]
edbd3a06-8acd-4990-b082-e005eef9d247,c4f10b3c-642d-4222-8209-c8bc92086cee,data_export,annual,25.0,1,2022-09-23,2023-09-23,addon,,[]
c7ce86a4-8899-4af4-a92d-3fdbe618753b,c4f10b3c-642d-4222-8209-c8bc92086cee,priority_support,annual,75.0,1,2022-09-11,2023-09-11,addon,,[]
bebc1123-8527-46da-9129-d3d76e341327,24d39925-5d45-4a5c-9827-895c5093b49b,advanced_reporting,annual,50.0,1,2022-07-30,2023-07-30,addon,,[]
94aa3d85-3f11-4853-99d2-cf2c3c845527,24d39925-5d45-4a5c-9827-895c5093b49b,api_premium,annual,100.0,1,2022-10-09,2023-10-09,addon,,[]
8fda0e5d-ec8f-433d-99c6-6bffa136e214,24d39925-5d45-4a5c-9827-895c5093b49b,priority_support,annual,75.0,1,2022-10-17,2023-10-17,addon,,[]
fb25f54d-2d07-40f5-9939-6a62c0816458,4ed83c32-6c52-4885-b291-e58a645f2d6e,data_export,annual,25.0,1,2024-11-24,2025-11-24,addon,,[]
b6a2650a-1e9a-4ad6-8d91-eb168ebd7a04,e8b37aca-81fc-471c-9dc9-1325c7993ebf,api_premium,annual,100.0,1,2025-02-11,2024-12-23,addon,,[]
217af013-e902-4611-859f-c3ead9e0384d,e8b37aca-81fc-471c-9dc9-1325c7993ebf,data_export,annual,25.0,1,2025-01-18,2024-12-23,addon,,[]
62051ae1-d6b4-49a8-a255-6c6e17277567,e8b37aca-81fc-471c-9dc9-1325c7993ebf,training_package,annual,500.0,1,2024-12-24,2024-12-23,addon,,[]
46e6d4dc-542c-442c-8ece-de0d82dd0c0e,ef3f3178-2b8e-409f-a767-06378ef20656,advanced_reporting,monthly,50.0,1,2022-09-10,2022-05-16,addon,,[]
1b79bfa0-4fdd-4519-93ca-00e5319ba25c,ef3f3178-2b8e-409f-a767-06378ef20656,data_export,monthly,25.0,1,2022-06-16,2022-05-16,addon,,[]
a39b85d4-f236-4195-b3db-57bbf5a75ca6,56b2ac58-dfe0-4877-a0fe-6d8718dea275,api_premium,annual,100.0,1,2023-06-09,2023-06-21,addon,,[]
07f828cb-be15-48b5-99e6-0380174e0212,a6e45c47-8492-4d57-aa2f-a1ab596df9b4,advanced_reporting,annual,50.0,1,2025-03-27,2026-03-27,addon,,[]
ea8e513c-5151-48c0-ab0b-e47c1e303183,60d77c93-29a1-4ecc-8c7f-4b56fab16961,data_export,annual,25.0,1,2025-02-22,2025-07-02,addon,,[]
90078dd2-2286-4c50-bb36-34df56a0b63d,60d77c93-29a1-4ecc-8c7f-4b56fab16961,custom_integrations,annual,200.0,1,2024-12-08,2025-07-02,addon,,[]
9a984caa-6b23-4d30-80a2-0541d8892dc8,3d56d017-9540-443d-95a4-8139bfdadf3e,data_export,annual,25.0,1,2022-06-28,2022-09-21,addon,,[]
5c5a2621-760d-481f-acb8-a28c3f7ed859,058d8c18-2d6d-4407-afc5-3cb638e1f0f8,priority_support,monthly,75.0,1,2024-12-18,2025-12-18,addon,,[]
5dafc5c3-b707-42b2-a0e7-9842ff9ab1f1,9d639812-888a-4b7d-a2e4-8bf66ce18c57,data_export,monthly,25.0,1,2023-09-02,2024-09-01,addon,,[]
e2a37c25-9ad2-4763-88ca-62a95fb1d451,7d5abaa7-0c34-483e-9960-d33ab236cd32,custom_integrations,annual,200.0,1,2023-09-12,2024-09-11,addon,,[]
a40584f3-751b-4a18-82fa-83cf332e16c7,d708dbee-3b7d-41c1-a717-eeaa4b9a4185,data_export,annual,25.0,1,2022-12-14,2023-04-07,addon,,[]
1cbda128-eeaa-463e-b450-2459b6fe3beb,d708dbee-3b7d-41c1-a717-eeaa4b9a4185,priority_support,annual,75.0,1,2023-04-14,2023-04-07,addon,,[]
bbabfd6d-fed7-48aa-9697-ea87a2573c69,ef16a6f5-5cfd-4d3d-bbe6-403154c4680f,data_export,annual,25.0,1,2025-01-31,2026-01-31,addon,,[]
6a23e010-250b-4736-b3e2-e7346f30e7ea,ef16a6f5-5cfd-4d3d-bbe6-403154c4680f,priority_support,annual,75.0,1,2025-02-26,2026-02-26,addon,,[]
66895699-d117-4c57-b643-89540bd03b99,ef16a6f5-5cfd-4d3d-bbe6-403154c4680f,training_package,annual,500.0,1,2025-02-26,2026-02-26,addon,,[]
65b55470-bafd-42df-ba71-f4293d3e2920,6c9bce44-907d-412c-8f0d-54d2c32d6f8b,data_export,monthly,25.0,1,2024-08-30,2025-08-30,addon,,[]
80b78bbf-42d8-435b-a7d4-72d36eba7020,8aa131e6-92fa-49de-9264-d734f0ab5e47,advanced_reporting,monthly,50.0,1,2024-04-18,2025-04-14,addon,,[]
3862cc47-e11e-4dbf-a85b-e347f5b2aeca,8aa131e6-92fa-49de-9264-d734f0ab5e47,priority_support,monthly,75.0,1,2024-08-10,2025-04-14,addon,,[]
51148535-14e5-470f-80df-f8e69bd70d72,0e91793b-3e02-4b61-81de-cd3190b27778,advanced_reporting,annual,50.0,1,2022-07-20,2023-07-20,addon,,[]
70638196-4cee-45a5-8589-0b63a4aa7e87,0e91793b-3e02-4b61-81de-cd3190b27778,data_export,annual,25.0,1,2022-09-01,2023-09-01,addon,,[]
c58c1b1b-65f4-4afa-9e92-3fcd7e32a93e,72b7938e-b12e-455c-93c8-ae40d172ebe9,advanced_reporting,monthly,50.0,1,2022-09-19,2023-09-19,addon,,[]
c44eac67-cb25-46b9-80bb-1f2fdb67b378,72b7938e-b12e-455c-93c8-ae40d172ebe9,data_export,monthly,25.0,1,2022-09-02,2023-09-02,addon,,[]
2e855c9d-a747-4711-8e4c-2a7391e58396,72b7938e-b12e-455c-93c8-ae40d172ebe9,custom_integrations,monthly,200.0,1,2022-07-15,2023-07-15,addon,,[]
e0c87efe-4075-48ad-aac6-be5d126a3b99,72b7938e-b12e-455c-93c8-ae40d172ebe9,training_package,monthly,500.0,1,2022-05-25,2023-05-25,addon,,[]
bff7b84b-4993-42e8-b5d4-08c19624e448,c131e3e8-154b-4185-8acc-09b38f4f72ec,advanced_reporting,annual,50.0,1,2022-12-20,2023-12-20,addon,,[]
407f0b03-6052-46c0-86aa-c7708b6abb9c,c131e3e8-154b-4185-8acc-09b38f4f72ec,api_premium,annual,100.0,1,2023-03-02,2024-03-01,addon,,[]
de2f4437-2efa-4609-8217-9734e874773f,c131e3e8-154b-4185-8acc-09b38f4f72ec,data_export,annual,25.0,1,2023-03-17,2024-03-16,addon,,[]
68c8a460-5c34-49d6-9116-bcf6ce7965e6,3d648a0e-904d-4055-b7a2-7ab6a52ab8ab,data_export,monthly,25.0,1,2023-07-11,2024-07-10,addon,,[]
0e209fd4-e179-42b5-995a-484ecbb18f27,709a571d-e198-4750-9ff8-5453a3600fdb,api_premium,monthly,100.0,1,2024-06-08,2025-06-08,addon,,[]
5a58caf8-fba7-4c70-858c-bf97f6c5f32c,709a571d-e198-4750-9ff8-5453a3600fdb,priority_support,monthly,75.0,1,2024-05-29,2025-05-29,addon,,[]
a3c686de-4b20-4637-b52a-f0c728bed9e8,709a571d-e198-4750-9ff8-5453a3600fdb,custom_integrations,monthly,200.0,1,2024-06-30,2025-06-30,addon,,[]
62e7e008-4c32-4e40-b0a3-9a0d16df961d,66e030af-969c-4d60-854a-538c38e0b9de,advanced_reporting,annual,50.0,1,2024-08-02,2025-08-02,addon,,[]
75b241de-70ff-470d-ad8b-8b2432f8885e,66e030af-969c-4d60-854a-538c38e0b9de,data_export,annual,25.0,1,2024-09-12,2025-09-12,addon,,[]
432008ae-7b57-4e88-92ac-37c96da9f777,b14f1024-b77c-4fb7-b04d-a5cfd48e00c5,data_export,annual,25.0,1,2023-04-01,2023-08-23,addon,,[]
9c0ac56c-1243-44d5-b971-b8f891f24065,b14f1024-b77c-4fb7-b04d-a5cfd48e00c5,priority_support,annual,75.0,1,2023-02-01,2023-08-23,addon,,[]
301a730b-5f7d-41b4-86b6-5c0e26650810,a6f311e4-607a-4802-b83e-fc0ee8aab3b8,api_premium,monthly,100.0,1,2025-03-03,2026-03-03,addon,,[]
7476233f-683c-4043-bd56-faaee2cc8074,a6f311e4-607a-4802-b83e-fc0ee8aab3b8,data_export,monthly,25.0,1,2025-04-05,2026-04-05,addon,,[]
ef4a52cc-2a45-4147-84c7-90e66d11345b,42d6ea0f-fc9e-4d82-aa5c-179066d63863,advanced_reporting,annual,50.0,1,2022-07-11,2022-02-10,addon,,[]
a68200bf-279a-4dd2-9303-ebbf972d5c36,9bf12860-9c20-44c2-a45e-7fece942e462,data_export,annual,25.0,1,2023-12-20,2024-06-06,addon,,[]
03a7b34c-2ce9-48cb-b944-5474e8dca02d,4325c35e-9782-412f-a491-8719d858445d,data_export,monthly,25.0,1,2025-05-18,2025-01-18,addon,,[]
6917216e-34ca-423b-893a-45eae440bf8a,781e19da-94fd-4779-9486-05437fdca087,advanced_reporting,annual,50.0,1,2024-06-09,2025-06-09,addon,,[]
2eb8d985-c6e8-42da-bcb3-a0b111c2ef3b,781e19da-94fd-4779-9486-05437fdca087,api_premium,annual,100.0,1,2024-05-27,2025-05-27,addon,,[]
feacc79c-c512-4cb8-8331-7ce93db6a38b,781e19da-94fd-4779-9486-05437fdca087,data_export,annual,25.0,1,2024-07-03,2025-07-03,addon,,[]
f0528e66-650d-4281-b188-ef3ff2108c8c,781e19da-94fd-4779-9486-05437fdca087,custom_integrations,annual,200.0,1,2024-05-31,2025-05-31,addon,,[]
1927e073-d603-4505-9d92-a75408f18bbf,2388aebb-a5b4-462d-8d63-452e8d420bc9,data_export,annual,25.0,1,2022-05-14,2023-05-14,addon,,[]
4e60f6ca-7579-47ef-9b26-8490b54134f4,2388aebb-a5b4-462d-8d63-452e8d420bc9,priority_support,annual,75.0,1,2022-03-03,2023-03-03,addon,,[]
a47382a7-cf96-4bfb-8f33-ebd366eb7680,2388aebb-a5b4-462d-8d63-452e8d420bc9,custom_integrations,annual,200.0,1,2022-07-11,2023-07-11,addon,,[]
b95e7f0f-b49d-472a-be9c-d08eda75da40,0e5f418d-28a6-474d-9f84-70e4eb717760,advanced_reporting,monthly,50.0,1,2024-06-27,2025-06-27,addon,,[]
5dceac96-65f5-4595-8d2b-98aeadf9a1aa,0e5f418d-28a6-474d-9f84-70e4eb717760,api_premium,monthly,100.0,1,2024-08-04,2025-08-04,addon,,[]
3d3e012b-9975-46a6-b183-239398b47983,0e5f418d-28a6-474d-9f84-70e4eb717760,data_export,monthly,25.0,1,2024-05-09,2025-05-09,addon,,[]
9259a01f-998c-4923-a95e-4ea76c3fc680,f77225de-e452-4e3a-a0e9-961ad5ce429e,advanced_reporting,monthly,50.0,1,2023-05-03,2024-05-02,addon,,[]
f1b6f9fa-985d-4db5-9220-ad32998087cb,f77225de-e452-4e3a-a0e9-961ad5ce429e,data_export,monthly,25.0,1,2023-01-03,2024-01-03,addon,,[]
31aaa9cb-6263-4e54-b8fc-9387aa9c5cf0,f77225de-e452-4e3a-a0e9-961ad5ce429e,custom_integrations,monthly,200.0,1,2023-05-16,2024-05-15,addon,,[]
fe0f5f24-0ef0-4063-ac1f-d4cbf318b655,facdc23f-0931-4d47-b3be-a0d5d4fee2c0,api_premium,monthly,100.0,1,2022-07-19,2023-07-19,addon,,[]
f75a8ddd-5b46-45dc-9a40-a05d7ccde207,facdc23f-0931-4d47-b3be-a0d5d4fee2c0,data_export,monthly,25.0,1,2022-04-12,2023-04-12,addon,,[]
820ddca8-7ccd-484b-9968-5ea1984c43a4,13afa24d-1702-41be-84c5-663075218cbe,priority_support,monthly,75.0,1,2023-04-23,2023-02-21,addon,,[]
af9e86fe-4af9-4aad-b12d-23f0749567c9,13afa24d-1702-41be-84c5-663075218cbe,training_package,monthly,500.0,1,2023-03-28,2023-02-21,addon,,[]
870a5bdc-e084-49ac-994c-65e55e918037,ce1fecd0-7a5c-4af8-9ef3-08cef19a6074,advanced_reporting,annual,50.0,1,2024-10-29,2025-10-29,addon,,[]
2808bcfb-32cb-4440-b438-120393d85b7a,ce1fecd0-7a5c-4af8-9ef3-08cef19a6074,data_export,annual,25.0,1,2025-01-26,2026-01-26,addon,,[]
94eae968-1101-40c6-a78f-b626c880ab7d,ce1fecd0-7a5c-4af8-9ef3-08cef19a6074,priority_support,annual,75.0,1,2025-03-05,2026-03-05,addon,,[]
77907237-219a-42e8-962d-89396662cfa2,ce1fecd0-7a5c-4af8-9ef3-08cef19a6074,training_package,annual,500.0,1,2024-10-25,2025-10-25,addon,,[]
db0259b3-c169-4186-a7ff-a3e1f2c39f33,f6269a58-96c1-4ccb-b3ca-77b5b9aed259,data_export,monthly,25.0,1,2022-03-28,2023-03-28,addon,,[]
9a34eb31-b681-4777-81d8-350a0cabf409,f6269a58-96c1-4ccb-b3ca-77b5b9aed259,priority_support,monthly,75.0,1,2022-03-25,2023-03-25,addon,,[]
124f8def-2e69-4c81-be8f-5c431de6f711,4e090f7b-0f5b-42ab-8bcb-4cb348eda26f,api_premium,monthly,100.0,1,2023-06-28,2024-03-03,addon,,[]
7d7c3d95-83b1-47df-bffa-739f62a342ef,4e090f7b-0f5b-42ab-8bcb-4cb348eda26f,data_export,monthly,25.0,1,2023-06-09,2024-03-03,addon,,[]
fe6b85c9-5682-49cc-a789-79bfc923b4c4,23ddf844-f59c-4324-9c39-b908a6f73ca6,advanced_reporting,monthly,50.0,1,2023-05-13,2024-05-12,addon,,[]
8f1ff6be-7fda-4156-8bbf-02146b739b34,23ddf844-f59c-4324-9c39-b908a6f73ca6,api_premium,monthly,100.0,1,2023-04-17,2024-04-16,addon,,[]
8669f239-124b-4f7b-9ebb-c8a11628d14b,23ddf844-f59c-4324-9c39-b908a6f73ca6,data_export,monthly,25.0,1,2023-07-14,2024-07-13,addon,,[]
5b89145a-47f6-45db-ba3d-b0f0fed406ed,23ddf844-f59c-4324-9c39-b908a6f73ca6,priority_support,monthly,75.0,1,2023-03-12,2024-03-11,addon,,[]
3ef181ee-a085-4893-a61e-0518b715e31c,13b86a49-4a28-4490-9628-2bd302a4476f,data_export,annual,25.0,1,2022-04-27,2022-07-19,addon,,[]
6cf4ff1c-74f0-436b-8cdd-1aa45fbc2f21,775819c7-a23b-4c70-992f-4472f67ced06,data_export,annual,25.0,1,2023-10-15,2024-10-14,addon,,[]
7f202ec5-b78b-4516-bc0a-3627a5ceb7dd,90b39336-942d-41a8-9fce-d5cbc4adf51a,api_premium,annual,100.0,1,2024-04-22,2024-12-12,addon,,[]
7e6153a0-9808-4e5e-9d0e-07e97f757af1,90b39336-942d-41a8-9fce-d5cbc4adf51a,data_export,annual,25.0,1,2024-06-21,2024-12-12,addon,,[]
cfe30908-ab40-4840-b605-906cdf3f86b5,c19d6685-e708-4b49-9bd0-e2e345a94654,advanced_reporting,monthly,50.0,1,2022-10-04,2023-10-04,addon,,[]
bd96e930-8cac-411e-9a6e-dcb6aac6f4eb,c19d6685-e708-4b49-9bd0-e2e345a94654,data_export,monthly,25.0,1,2022-07-13,2023-07-13,addon,,[]
fbcb5094-b029-4f17-9b34-c38974eca046,c19d6685-e708-4b49-9bd0-e2e345a94654,priority_support,monthly,75.0,1,2022-09-06,2023-09-06,addon,,[]
468c561b-10c7-42e7-9459-531f7d9922c7,43d48a98-0920-487c-afeb-7e0101f9c14d,api_premium,monthly,100.0,1,2023-11-13,2024-11-12,addon,,[]
e38dde5a-c666-4fa5-9992-d9be98fd1ec2,43d48a98-0920-487c-afeb-7e0101f9c14d,data_export,monthly,25.0,1,2023-09-03,2024-09-02,addon,,[]
5a6db146-1035-4e2f-b5e9-d5604dfa959e,3e0160e8-339d-4773-9eb0-96329e49aea3,advanced_reporting,annual,50.0,1,2024-01-25,2025-01-24,addon,,[]
97497057-cfbc-4216-802c-1e7dff5b6cc0,3e0160e8-339d-4773-9eb0-96329e49aea3,api_premium,annual,100.0,1,2023-10-13,2024-10-12,addon,,[]
847d6e34-0e4e-4daf-87f7-380afaa55425,3e0160e8-339d-4773-9eb0-96329e49aea3,data_export,annual,25.0,1,2023-09-23,2024-09-22,addon,,[]
b1092abf-44ef-4eec-8c51-3980e104aec7,47a020ab-c4a1-4eef-8197-fbd00113ef1b,advanced_reporting,annual,50.0,1,2023-04-10,2024-02-23,addon,,[]
a5145b9d-50d1-4f73-9502-e7a71af8518a,47a020ab-c4a1-4eef-8197-fbd00113ef1b,data_export,annual,25.0,1,2023-04-14,2024-02-23,addon,,[]
e5974c4c-8ee4-486d-a9de-8a7134a69579,47a020ab-c4a1-4eef-8197-fbd00113ef1b,training_package,annual,500.0,1,2023-05-22,2024-02-23,addon,,[]
831b9443-b553-468d-bc0c-2136bd8bfb2b,2af2a66a-8092-444a-8da0-9b1b44d9b397,data_export,annual,25.0,1,2024-12-30,2025-12-18,addon,,[]
4fdf4aeb-8185-4d7b-b4d8-66130bf38e9f,c1a5c2d5-25d4-47df-8e3a-924aa768d637,api_premium,monthly,100.0,1,2022-04-17,2023-04-17,addon,,[]
63f1861e-c10f-4832-80a0-8e0d44a91fb3,c1a5c2d5-25d4-47df-8e3a-924aa768d637,data_export,monthly,25.0,1,2022-06-28,2023-06-28,addon,,[]
cc6f823e-2035-42eb-a89d-96023f7e4002,c1a5c2d5-25d4-47df-8e3a-924aa768d637,priority_support,monthly,75.0,1,2022-08-27,2023-08-27,addon,,[]
dcf1d01d-c203-4929-91e3-3a2692438413,f64219c7-ad09-409e-995b-75c9d227ebfc,data_export,annual,25.0,1,2023-01-13,2023-12-13,addon,,[]
a69549b6-88e9-4cd7-b7f6-eca34eafaf86,7ed8ff48-032d-49cb-9c9b-a7f3e2b60978,advanced_reporting,monthly,50.0,1,2024-01-23,2025-01-22,addon,,[]
f7953175-f279-4dcb-95bc-e7a84d401517,7ed8ff48-032d-49cb-9c9b-a7f3e2b60978,data_export,monthly,25.0,1,2023-12-21,2024-12-20,addon,,[]
b0f2144e-45e8-41f7-a0f1-60870b545ae1,8fa3f5cd-ff07-47c6-8f38-4635efd1791d,priority_support,monthly,75.0,1,2024-05-30,2024-03-04,addon,,[]
03702f4d-fc37-4ec6-b2f3-eeddfc72ba2a,90162b69-f775-4007-8249-ca8d3fc939b7,advanced_reporting,monthly,50.0,1,2024-06-14,2024-04-15,addon,,[]
f5ab5931-bee2-4e3f-8766-f9f1d39776e3,ec565720-e6f6-4f36-bb8e-40b395df55a1,advanced_reporting,monthly,50.0,1,2022-07-16,2023-06-27,addon,,[]
2f738112-4852-4d0b-980f-c461499e936a,ec565720-e6f6-4f36-bb8e-40b395df55a1,data_export,monthly,25.0,1,2022-07-08,2023-06-27,addon,,[]
b1913c60-50bf-4a7f-a04e-6012e75a3d60,ec565720-e6f6-4f36-bb8e-40b395df55a1,custom_integrations,monthly,200.0,1,2022-05-30,2023-05-30,addon,,[]
0c1aa996-2632-4816-b82c-6ea7ab37a11b,cd536eee-4fff-4ff3-8d71-c7af287dd7ba,advanced_reporting,monthly,50.0,1,2024-12-04,2025-12-04,addon,,[]
31b6a192-9ac9-44a6-971f-b2b92a0d4a53,2d027fdc-ccec-40ec-be9d-a0e2aabcc80f,data_export,monthly,25.0,1,2024-02-20,2025-02-19,addon,,[]
7d83b53a-f24c-49dd-bf37-48c682c7f87d,31afe924-aa2f-4622-a206-0f647687d0b6,advanced_reporting,annual,50.0,1,2024-02-16,2025-02-15,addon,,[]
aa291b6e-50f5-4dd8-a097-19b1436bb2e4,31afe924-aa2f-4622-a206-0f647687d0b6,data_export,annual,25.0,1,2024-01-28,2025-01-27,addon,,[]
514dd342-2ba5-4aef-9ef9-7391af7d7cd4,89f35102-b640-4a44-ad2d-7345070f9c13,priority_support,monthly,75.0,1,2023-06-16,2023-11-22,addon,,[]
53685248-77d8-487b-af3a-5ad1e7542f8b,89f35102-b640-4a44-ad2d-7345070f9c13,custom_integrations,monthly,200.0,1,2023-07-02,2023-11-22,addon,,[]
b8873a38-7081-4b9e-807e-106c9f4c1e0b,e828aec9-8133-46d6-841c-022f82d30f54,data_export,monthly,25.0,1,2022-09-06,2023-09-06,addon,,[]
7af33953-6303-4b0d-b1a8-a2aae34c029a,e828aec9-8133-46d6-841c-022f82d30f54,priority_support,monthly,75.0,1,2022-08-15,2023-08-15,addon,,[]
d1c62bde-59a5-4292-8a86-551a63913cff,1f768026-9cc1-4839-8425-f70b23ef3daa,api_premium,monthly,100.0,1,2025-03-11,2025-09-21,addon,,[]
5467d9b8-dbb5-4fb3-bf0e-338543166e27,51df969f-01e8-4ce3-b4f4-308dc19f94d0,advanced_reporting,monthly,50.0,1,2022-06-06,2023-06-06,addon,,[]
e8d878d5-9190-4e29-9430-c1ef839627a3,51df969f-01e8-4ce3-b4f4-308dc19f94d0,data_export,monthly,25.0,1,2022-04-22,2023-04-22,addon,,[]
b76cfba9-96d7-4192-8d12-20df8992d5e4,51df969f-01e8-4ce3-b4f4-308dc19f94d0,priority_support,monthly,75.0,1,2022-06-14,2023-06-14,addon,,[]
8aaa9c1a-4ef0-481e-ae89-6b31fd2420c3,bbb7530a-04c7-4437-a0b1-ae4c9cc7eaf0,advanced_reporting,monthly,50.0,1,2022-06-14,2023-03-16,addon,,[]
01d0acd8-33cd-4438-af98-1efa81ac52d9,70aa991f-733f-4f4d-9639-00d9fe87199e,data_export,annual,25.0,1,2023-10-18,2024-10-17,addon,,[]
d979b8a4-a2dd-47ec-95c2-9fc17a7be154,70aa991f-733f-4f4d-9639-00d9fe87199e,priority_support,annual,75.0,1,2023-10-14,2024-10-13,addon,,[]
d1137d03-d6c8-4f45-9569-a76eed5930aa,70aa991f-733f-4f4d-9639-00d9fe87199e,custom_integrations,annual,200.0,1,2024-01-17,2025-01-16,addon,,[]
2585efcd-69f9-482d-bc82-35b25391d975,aadd3977-4337-4c97-87ba-2c9f399afde0,api_premium,monthly,100.0,1,2022-07-14,2022-06-12,addon,,[]
